x,y,z
800.94238,87.50373,-722.56602
1303.67162,-112.31833,-722.60381
558.78184,897.24088,-722.61431
-740.96789,-753.804,-722.63075
9091.48856,995.30659,-722.63485
-401.18794,432.38754,-722.68406
778.16529,-400.65334,-722.72309
1022.86104,1595.55207,-722.74983
-453.89296,-136.47235,-722.75714
-374.12268,325.1587,-722.7884
596.8068,218.24059,-722.86212
-2928.9476,-555.09716,-722.90892
1402.47274,414.24706,-722.97378
1194.42134,2222.51078,-722.98451
-300.96104,1968.59526,-722.98518
392.51082,447.06477,-723.0368
-489.86582,1202.10867,-723.06119
-115.0827,1024.74213,-723.0932
-1374.31019,-721.42406,-723.11093
-868.36686,-591.56344,-723.13032
1577.09126,349.66888,-723.25882
-98.20024,144.39278,-723.2668
1316.64935,1082.85883,-723.33611
3170.52666,872.46878,-723.37278
1270.01644,-2818.1128,-723.46575
-352.73507,928.1061,-723.472
-273.67122,198.67618,-723.59585
415.15856,-621.97533,-723.6022
-261.75405,-37.69169,-723.60553
-5.86709,-193.52704,-723.60883
1045.11754,722.06335,-723.71456
1177.6746,514.51315,-723.71643
-1153.02735,1270.56809,-723.85242
-243.45641,222.8345,-723.85469
2813.83566,602.90877,-723.9125
-18.30345,624.13722,-723.94591
-858.66491,-97.98393,-723.95819
715.50442,-2382.30879,-724.04567
318.8622,437.70769,-724.04625
649.47529,-1460.06982,-724.04985
-376.87646,216.90452,-724.05501
1948.36403,454.48553,-724.05634
765.40375,958.67575,-724.08632
1168.06073,-138.10723,-724.09628
-2612.79428,181.92331,-724.17112
-186.34604,-296.7141,-724.199
-1116.45954,-2286.41956,-724.21667
-4783.72236,5609.0268,-724.22179
615.44199,157.59922,-724.23467
702.17711,685.29137,-724.2462
-3585.89301,-6316.33481,-724.31242
119.87337,705.65821,-724.34305
-1781.71787,-1806.26213,-724.35966
-97.67749,-895.66479,-724.38886
-607.12448,-1090.30706,-724.48759
974.57889,-1287.59316,-724.49177
-620.22382,176.40749,-724.54875
-2152.79577,-417.27758,-724.56667
-2235.7577,923.72864,-724.5796
276.61364,-440.71787,-724.58641
940.46373,-6698.32095,-724.5947
198.69303,-2834.65654,-724.62887
625.44409,2865.49568,-724.63054
-519.95103,-390.72664,-724.63423
-1519.16151,-222.41602,-724.69337
2959.98932,-1120.11144,-724.71966
-895.23296,532.71778,-724.72208
-444.46257,-333.43131,-724.76723
-84.28526,90.79706,-724.78214
-550.27727,2461.86283,-724.79611
-759.65383,596.81275,-724.81028
1368.64512,730.36815,-724.87859
-352.78669,-699.30731,-724.91621
-334.51243,-711.63334,-724.94651
-1273.23777,2471.95976,-725.01367
-416.34569,381.67406,-725.09246
-157.12054,26.32942,-725.09448
620.52859,547.19043,-725.09924
40.73964,280.94807,-725.23275
-122.66428,1164.54469,-725.29128
1486.61698,-475.7456,-725.30149
1416.76226,639.40383,-725.31423
-27.19208,320.89401,-725.37544
31.79682,493.41806,-725.49749
146.45856,-177.07155,-725.51349
-1410.07112,2143.91986,-725.55365
281.1792,7.26208,-725.60066
3104.01929,3661.06846,-725.63102
-814.25634,-143.79138,-725.63949
-2349.95692,-133.01386,-725.70298
-7476.93742,6449.67463,-725.74573
535.39067,-369.51976,-725.79069
342.34663,-430.6429,-725.81374
2019.69528,-3825.0068,-725.83952
1122.31308,-986.34022,-725.87822
1115.24199,3894.13843,-725.95197
172.91829,-1109.20572,-725.98773
-310.78923,146.43763,-726.02936
106.70218,-332.87463,-726.03442
-2583.45931,-472.22282,-726.12453
59.0836,343.99111,-726.28927
-1625.41609,-1719.69256,-726.31445
-220.59817,-442.68233,-726.32224
-1120.54039,3910.5198,-726.34355
-4210.57142,-695.53709,-726.35538
-634.24839,-615.68105,-726.48327
-75.8939,1337.9708,-726.52538
304.48033,-135.68111,-726.54
-702.90598,513.35279,-726.54322
-876.28023,941.32091,-726.55838
657.12963,-219.67724,-726.61591
-731.7721,-1200.03361,-726.65929
-619.21939,-734.88228,-726.70942
-1280.2389,-1010.68002,-726.83472
675.62628,850.85544,-726.85615
-610.25173,2202.28095,-726.87599
214.47058,-1081.9906,-726.87707
98.1058,-187.26133,-726.88409
-1407.06137,-619.74941,-726.91225
-1136.61856,125.45812,-726.92601
-1001.32826,656.08786,-726.95168
-1317.79731,295.42753,-726.97822
2342.14982,-2290.53766,-726.99897
2464.59848,2001.84398,-727.02629
1135.09222,-676.71689,-727.03283
-316.73276,1337.82437,-727.03815
492.01282,2627.29847,-727.03918
1757.65191,680.5784,-727.10998
-544.06659,-584.36497,-727.13367
114.73402,510.90615,-727.13765
-1116.98621,4198.8214,-727.17634
-84.79466,1538.23681,-727.19692
512.16081,514.92128,-727.19694
189.68193,-208.92969,-727.19839
-1215.53166,-941.26199,-727.20088
-129.69597,-1679.5982,-727.21896
1093.25501,144.73145,-727.25364
-430.64939,-454.56049,-727.27334
147.4485,5100.93528,-727.33859
-260.61724,-1544.66022,-727.3441
-139.33053,-1766.77517,-727.34688
-398.67837,-793.80949,-727.37158
-211.63656,-403.57512,-727.41627
-736.20072,-246.1912,-727.41898
1610.06404,2340.58438,-727.47088
66.62404,1467.5178,-727.59983
359.94725,1231.39998,-727.66667
87.62308,1088.56722,-727.71518
765.89657,-901.56361,-727.71839
1099.68599,650.81284,-727.84997
-744.62146,-28.92002,-727.85368
-1027.24007,-900.68866,-727.8768
1266.16584,-608.74002,-727.9171
1600.31558,559.58879,-727.97104
952.34327,-504.06849,-727.99456
468.14077,842.28946,-728.01239
-540.43434,582.27174,-728.07044
-726.31839,-1232.40711,-728.07685
1365.98103,246.19016,-728.16395
-4015.3026,-1859.05274,-728.18901
-612.39805,842.13802,-728.22972
388.83363,-795.95046,-728.28311
-2420.12878,-295.26926,-728.29726
1668.30047,-4424.88341,-728.30571
426.85161,-95.8707,-728.32497
-972.57026,-628.51636,-728.33247
-1214.98358,-798.25394,-728.37538
-3492.21123,1315.77549,-728.37932
-271.87732,-737.72802,-728.43594
-377.74519,-25.53864,-728.51006
-186.22077,623.03012,-728.57987
-1237.19895,-1906.44024,-728.59522
-586.65338,-57.55867,-728.61634
-841.95059,-993.92034,-728.63451
-143.61921,-53.25901,-728.67629
104.02543,-112.3789,-728.685
639.80607,-213.93097,-728.71671
-1830.36207,234.85477,-728.95671
476.55763,-1577.31998,-729.00269
-477.36734,-747.51292,-729.03514
154.90643,-584.1568,-729.05214
-936.33985,861.20882,-729.07639
-1182.35853,-1051.47339,-729.07712
-1779.72346,4989.7614,-729.1277
-459.48745,-186.56827,-729.17404
417.67124,-271.92997,-729.37388
-551.36457,-1092.32132,-729.40682
-351.54224,-612.42288,-729.41357
-1565.29694,-854.56573,-729.4188
-2267.55822,363.94662,-729.43997
1277.02084,-505.77661,-729.44221
-136.02686,-852.14002,-729.47072
2058.46783,-529.46471,-729.55104
239.98707,2128.09804,-729.5569
1072.02831,-233.13394,-729.56886
-951.52178,-3.33408,-729.58516
-978.06779,1481.59554,-729.58939
476.18762,447.44162,-729.60837
1334.59416,177.57013,-729.72247
202.17328,-385.30098,-729.74
-291.41275,-1124.32749,-729.8244
100.45497,-291.6572,-729.88461
-745.84158,-359.41854,-729.94168
-125.94127,481.23664,-730.02148
44.0444,351.86634,-730.12847
-2065.2771,-230.59084,-730.13324
-2346.10377,709.71184,-730.16615
-457.6587,-245.46957,-730.21322
1469.43801,767.70112,-730.24636
9.01723,-183.33195,-730.29937
2013.04769,961.58992,-730.31163
-2789.3011,296.70621,-730.31866
1407.92467,581.12113,-730.34637
-403.98012,-617.80434,-730.36848
-99.66404,639.03547,-730.42154
700.81986,725.34982,-730.45601
3308.49444,-5639.39888,-730.47139
958.97002,2402.71031,-730.49871
-652.45188,440.90217,-730.50168
804.63884,-939.80674,-730.52182
-297.83881,998.13994,-730.5251
1284.39995,746.81342,-730.54356
-193.52039,606.45816,-730.55793
-1387.01497,-279.29375,-730.60611
-4.55792,-974.55165,-730.61556
316.5381,-1461.00161,-730.63066
136.92769,-735.88424,-730.68016
-560.96678,-856.45394,-730.76653
91.52405,-486.42201,-730.76856
-164.77977,951.04957,-730.77728
276.01403,828.84706,-730.78072
-235.53055,1169.00107,-730.78493
-344.76378,1887.72149,-730.78575
990.58002,2038.03875,-730.80895
5451.94629,-2274.4177,-730.85254
1594.212,46.34013,-730.89734
-978.77454,3710.33276,-730.90369
-591.97291,-216.76863,-730.9507
-1194.39372,608.26212,-730.96758
1372.99856,896.53522,-730.96959
-904.36453,608.30013,-730.97299
-532.72352,-734.96537,-731.04318
-884.76642,2138.63982,-731.18413
-481.27042,-755.09342,-731.23747
215.70112,-384.74783,-731.23751
214.65987,-863.99051,-731.24281
241.83209,-1112.60398,-731.24943
-739.37409,-373.33385,-731.37604
-509.8014,-2638.97336,-731.44503
676.25639,273.62976,-731.44575
-83.34686,-405.1749,-731.47194
11.07053,507.68885,-731.48469
-1054.2524,1549.77547,-731.56355
1097.20223,679.9022,-731.5645
-3053.50191,-866.56941,-731.69376
1218.65835,401.63814,-731.70883
1530.78291,967.44748,-731.74197
-122.28716,-911.24926,-731.78147
39.75264,-1014.50098,-731.8606
566.1383,-118.12834,-731.92631
69.10165,-41.22489,-731.9676
-589.66252,-1009.44742,-731.9905
-284.65919,-469.26378,-732.00166
-471.89586,-1614.9869,-732.01193
685.37634,-1606.6304,-732.12224
-1282.0661,1721.09661,-732.13718
516.72549,564.90552,-732.14726
-4471.52898,1389.47701,-732.18026
629.07894,2201.47083,-732.29877
1606.7549,523.07631,-732.32355
-583.64358,846.90947,-732.34344
-351.64928,524.71185,-732.35065
550.79811,43.75124,-732.38441
1728.95146,1206.97041,-732.40128
639.78681,-22.45562,-732.41821
228.16528,-21.64031,-732.43918
343.41919,-533.38107,-732.47074
-59.80038,-1296.50906,-732.47595
1207.85022,767.67864,-732.47615
-584.09656,1454.48815,-732.49933
-75.71368,-478.03191,-732.51072
1394.85942,412.70216,-732.52285
852.2629,-328.94261,-732.52441
493.13298,922.63997,-732.55673
1919.0057,-554.7097,-732.56493
-707.43495,1305.36237,-732.5792
-258.73969,1135.04396,-732.64811
1146.32019,-249.35229,-732.67385
-1106.56587,-47.32561,-732.74281
-505.36961,873.1534,-732.74956
1866.79276,2199.05426,-732.8008
907.94378,827.8182,-732.81266
38.24141,324.92981,-732.85306
-1722.22779,173.43573,-732.88956
437.9904,532.06125,-732.92814
-2374.17823,-1377.23193,-732.98968
-3843.14277,267.72204,-732.99523
-1424.99339,-319.10315,-733.13064
-564.59158,-320.94811,-733.1517
-1020.62975,83.12535,-733.21847
-275.83297,-358.00781,-733.23193
189.47735,556.53842,-733.26758
-1690.15682,-1918.07491,-733.27514
1245.95773,1037.27427,-733.32795
603.00686,2202.12892,-733.35409
1434.27551,-996.00457,-733.3714
-1211.89249,721.70545,-733.48848
-73.92264,460.82315,-733.70344
1867.54006,2499.35659,-733.72761
364.56301,-823.00294,-733.9638
-58.45437,-877.48472,-733.97318
-2013.15781,-1102.19736,-733.97324
-886.22134,6.59074,-734.02265
-979.88216,-1707.20111,-734.04634
719.03259,2445.40941,-734.04859
-102.58561,1143.13251,-734.06579
-994.06754,-1232.35258,-734.07314
539.87458,-435.8285,-734.09036
-80.41172,-1690.75158,-734.15563
-2197.06873,3221.94133,-734.18176
-18.98971,2631.66011,-734.26144
-113.27002,-1446.34549,-734.29057
958.92637,-1045.51327,-734.29527
458.25369,-1170.29591,-734.29834
1022.33745,-117.48199,-734.35953
1394.18966,-229.09714,-734.40487
-405.24708,-907.92585,-734.42075
-424.22077,-4.34695,-734.45242
191.20365,3245.78603,-734.45431
-2075.11205,-1555.53436,-734.50734
-658.87737,-3183.93736,-734.52867
-955.74423,237.06471,-734.55291
-750.7381,-1476.03045,-734.57418
-527.16113,335.26172,-734.58409
1567.86313,637.3748,-734.60874
502.51352,-351.50955,-734.60978
2328.9105,-864.93567,-734.61141
846.99328,-412.65047,-734.6651
-102.82467,8300.247,-734.68754
988.26182,529.45468,-734.78635
753.67625,-630.52258,-734.79769
2022.87928,-1879.14501,-734.87385
284.20092,-738.49862,-734.89039
-1911.46336,382.76517,-734.89798
-762.93452,184.30863,-734.95896
1126.2086,-1529.47004,-735.0915
967.41905,8.10996,-735.13429
638.23687,-17.66469,-735.15496
3545.51198,-2304.07245,-735.20639
-421.14661,16.4012,-735.22214
-309.47871,-834.85117,-735.29387
-1826.89566,1008.16669,-735.33481
-550.86436,531.74725,-735.34095
1027.47918,-1581.54921,-735.35207
-1346.53461,-1141.05503,-735.3624
760.14147,7064.11475,-735.4604
2668.61174,-915.1221,-735.47489
-826.47175,647.80343,-735.48862
-1010.91959,-483.65446,-735.53696
550.6349,376.72034,-735.54695
83.11359,4227.52528,-735.56489
200.57411,653.26446,-735.57033
372.44764,541.02146,-735.6325
19.58058,-25.91076,-735.66046
1740.71176,1373.88936,-735.76119
1563.14926,694.97239,-735.7686
-2830.78094,-1960.4818,-735.88431
654.38593,2192.86685,-735.92774
549.60718,-1228.28633,-735.94101
-313.7815,-3341.98696,-735.99456
-486.52444,-400.65743,-736.01256
165.86776,2211.28048,-736.01659
-611.43039,-1225.91925,-736.17457
436.72365,-236.70708,-736.18072
-1147.93111,-36.97939,-736.26159
769.53016,-280.44946,-736.2619
-471.64234,296.55543,-736.34497
-970.83094,98.60032,-736.38091
-772.49748,4157.02855,-736.40668
-1604.06514,407.98022,-736.4781
15.27354,229.43009,-736.54791
-353.58728,339.88162,-736.61635
-1833.30814,8546.52733,-736.61916
1018.22275,217.93649,-736.64909
596.03709,525.24253,-736.65979
559.24182,-219.40161,-736.67825
-1305.46042,-1198.75949,-736.74376
-505.70096,-5.66489,-736.78606
1250.46423,-1177.7988,-736.80702
883.28934,101.50996,-736.82174
1243.2849,173.52834,-736.82669
115.37374,-576.1731,-736.90766
2220.20201,-2549.63769,-736.94649
-414.83322,-1096.88669,-736.94934
-2927.07128,-1885.08094,-737.02407
-514.77566,376.48863,-737.0363
-987.63802,-129.74605,-737.05303
4686.02917,416.64459,-737.07337
-820.08961,-637.92482,-737.08069
224.7576,1299.23797,-737.08787
-1107.58112,-371.03786,-737.12268
766.25432,-219.84257,-737.17914
-444.2369,1195.06521,-737.20896
-669.42302,797.06384,-737.21425
740.18602,726.15078,-737.21633
-421.68771,-89.09619,-737.23149
1847.46387,208.11436,-737.271
1178.90253,-2611.46009,-737.33347
-819.1839,1513.97703,-737.33508
-3.31852,-980.70184,-737.37619
-265.48578,934.32371,-737.40492
1024.36743,2194.55361,-737.45326
-743.18196,223.50139,-737.59684
1032.66587,777.10511,-737.65546
2590.11154,1488.13661,-737.72807
-733.3542,-976.16399,-737.76334
1229.83975,-222.86872,-737.78366
366.37457,488.76435,-737.81414
-397.07648,-53.96269,-737.83367
-908.39752,2326.39105,-737.83763
13.56401,-263.59092,-737.91597
800.34837,-1087.08343,-737.94006
-251.79567,953.23111,-737.9757
794.11206,1068.39806,-737.97609
-277.49244,203.57579,-738.03215
-483.30487,-365.89674,-738.08609
-213.7625,110.86644,-738.11116
-520.53467,-801.7408,-738.14951
-392.57369,-8.22613,-738.1835
-946.85824,-924.22995,-738.20474
778.66057,1974.48585,-738.21459
-538.02782,-1384.09184,-738.25707
584.61485,1085.1322,-738.27915
-663.23124,-670.3201,-738.28303
-463.9358,-1618.27065,-738.28965
380.08592,551.78543,-738.30513
-548.1318,-247.62938,-738.41776
478.39856,-26.37479,-738.46841
-637.00433,1066.37435,-738.47658
350.70143,296.17379,-738.53428
587.21879,654.03906,-738.61654
-152.11648,-217.63385,-738.65373
3164.98194,-4035.2954,-738.67252
88.25352,632.56107,-738.74971
-263.07393,245.38553,-738.75397
259.21228,-1175.52813,-738.8493
-749.33025,833.24559,-738.8687
400.67014,-108.12972,-738.88867
-85.4457,-349.15394,-738.8978
409.4264,1527.05275,-739.05783
-620.78164,-4.18069,-739.1361
1009.04466,1607.29759,-739.19368
876.84385,109.37992,-739.23068
1249.76047,-325.61068,-739.25854
520.04703,861.18016,-739.26975
-821.72711,-1877.41174,-739.32478
201.32824,-942.9907,-739.33977
-2499.00414,1564.27248,-739.37492
-208.96837,-926.1113,-739.42345
1174.3992,251.72815,-739.42679
188.62759,-877.30358,-739.48697
-140.06048,1083.48886,-739.51642
819.48123,3747.02411,-739.62818
-1427.03865,3352.02865,-739.63683
-564.1417,39.62066,-739.6754
-488.24964,-818.27661,-739.68159
696.95664,-314.07215,-739.82728
1335.30742,-736.37285,-739.89592
1293.96966,-1035.36125,-739.90963
-1268.42579,-2000.22779,-739.91967
738.23758,-92.4453,-739.95197
181.36268,2335.86756,-740.07865
-659.82387,-192.66783,-740.14469
342.29875,-297.39512,-740.2087
-664.32249,-121.56732,-740.20878
-726.34852,1559.28138,-740.2102
2766.41556,-2048.69354,-740.36143
-817.75691,-436.14564,-740.41607
-332.81666,-724.58144,-740.44668
210.65512,-207.97585,-740.46949
92.16284,-1206.29573,-740.49215
537.41435,-808.50029,-740.51101
-1386.79788,-1152.4686,-740.57304
-501.14033,2895.36851,-740.57517
281.11082,-530.29728,-740.62231
1007.28292,151.28026,-740.74263
-147.62042,1556.50745,-740.77839
186.27163,224.05063,-740.94777
-418.95049,29.18421,-741.06226
-283.91586,-179.38852,-741.1278
-813.65539,-1157.7899,-741.15773
800.93196,-1429.67113,-741.19505
543.40869,-551.4663,-741.19548
-73.79468,-522.61866,-741.19825
1556.57907,2594.70708,-741.23734
673.4761,659.193,-741.34886
-2145.24273,1534.40644,-741.36971
-879.66356,-989.54768,-741.38043
756.18557,217.24844,-741.43282
-546.03624,1044.90053,-741.48644
-1922.96601,-1459.20679,-741.4985
-399.11337,-1224.17793,-741.58491
-282.44069,199.79098,-741.60397
495.89815,91.90162,-741.61903
1016.81311,395.62518,-741.63428
-1306.30333,580.10626,-741.71002
97.09572,-201.02991,-741.72347
-306.75613,378.2378,-741.72614
-47.44006,389.03043,-741.75575
-1046.45077,330.19419,-741.76675
-991.77793,-311.7743,-741.79334
306.34737,-200.07995,-741.79737
306.49449,1082.60969,-741.84698
906.24311,228.85207,-741.85958
651.37849,-720.96899,-741.89039
22.88996,-557.57612,-742.09598
590.40081,927.15538,-742.14242
3230.55907,-3546.49084,-742.15177
1019.87401,-380.52085,-742.24507
-1823.62062,1840.8459,-742.27514
-59.47299,75.63695,-742.2929
-386.70746,-112.67963,-742.36201
1325.54529,-1209.21632,-742.36843
2666.53219,478.34223,-742.43787
-404.16995,-126.0201,-742.4819
2842.68708,-2368.03457,-742.62118
-867.27587,3626.79063,-742.67297
-1554.48278,-2383.80455,-742.68125
-4778.95514,-936.23552,-742.69161
-918.56918,-1231.52736,-742.73957
-1256.06792,1218.57878,-742.76257
903.21551,100.38797,-742.77643
-83.40967,39.70157,-742.78082
-517.74946,-1588.17348,-742.82932
261.34934,-911.82325,-742.87529
-2210.01632,-151.50517,-742.87816
817.7438,1259.02416,-742.91248
1144.115,816.41016,-742.97972
516.27842,-270.37075,-742.99004
-509.07084,-68.94551,-743.04789
-1499.79859,3055.96552,-743.0826
-489.86599,-866.54648,-743.15462
-45.79999,123.34203,-743.16004
1578.14672,4965.6816,-743.16309
-937.31216,-616.86513,-743.20702
207.42664,-808.09079,-743.21127
-660.40745,-1289.97607,-743.21609
1356.72616,-2830.66012,-743.29118
477.30175,566.30437,-743.33751
400.3888,-204.64842,-743.39669
110.42852,-62.45573,-743.40032
401.60085,510.36228,-743.46875
177.11284,948.39389,-743.48493
412.88486,-85.18063,-743.49455
308.58898,212.77062,-743.49796
-624.8701,-764.5767,-743.56452
-5522.92856,-3982.14498,-743.57069
-620.79717,75.36083,-743.88164
2335.83241,632.25794,-743.8873
-568.23052,60.79516,-743.9243
-2015.31151,-2124.22296,-743.99702
-2622.53165,-533.68353,-744.01631
-245.23701,284.09053,-744.03982
-505.30779,-1160.74928,-744.04896
1075.35598,1684.07085,-744.16039
-670.5849,-1247.57467,-744.22667
-1746.7395,-899.17935,-744.24882
562.74355,-616.90499,-744.273
432.41873,-915.03151,-744.29385
581.05035,-1127.39161,-744.31023
124.91663,354.47544,-744.54395
-785.57955,-99.96501,-744.54503
-587.60253,-2026.09934,-744.59533
-128.12026,-641.33565,-744.65653
-1959.61276,-17.4722,-744.7526
-553.68582,-768.35085,-744.75353
136.20868,3611.50182,-744.89919
-718.97111,-164.13952,-744.91593
-120.07563,-426.08479,-744.94579
1093.77401,87.54937,-744.95577
-1383.77655,-1474.76411,-744.98297
80.49907,-218.7254,-745.03551
-1706.13247,202.19774,-745.03679
259.27199,-451.72302,-745.09784
-789.65645,-10.39722,-745.14703
-259.8796,184.0838,-745.17122
632.17527,1673.55262,-745.22349
-356.90101,-675.44934,-745.23992
-1165.09349,-2030.75988,-745.27197
1420.68817,-211.02191,-745.2764
831.84308,-470.90072,-745.33679
-1844.88401,803.60938,-745.38611
-1668.87711,666.57023,-745.38636
481.38857,-73.39536,-745.53036
1222.85086,-333.83421,-745.53308
-221.41104,828.52973,-745.54596
-429.0254,-915.60156,-745.55546
-91.21256,252.32356,-745.58685
-655.64392,-528.6823,-745.61106
-1126.87867,-803.98945,-745.62565
434.06194,-51.40889,-745.63313
-3932.062,-611.49658,-745.64382
2049.77005,-982.69228,-745.69996
-103.41613,-78.94915,-745.73732
341.59721,-218.55887,-745.76657
1193.2744,3021.75206,-745.80129
1257.22397,-747.89637,-745.86938
863.45963,-35.30005,-745.87843
